Temperature (K),U_iso (eV),U_soc (eV),U_cfs (eV),F_iso (eV),F_soc (eV),F_cfs (eV),S_iso (eV/K),S_soc (eV/K),S_cfs (eV/K)
1750.8534432018835,-0.0,0.04829505273988843,0.06148424528797136,-0.39817272582679575,-0.2988998057107773,-0.2568562351726606,0.00022741636507206398,0.0001983003475746481,0.00018182016628143227
1751.854031783402,5.684341886080802e-14,0.04833742908624572,0.06154122545055429,-0.3984002760449373,-0.29909823488573906,-0.2570381786381424,0.00022741636507200846,0.00019832454392287868,0.000181852701217039
1752.8546203649205,5.684341886080802e-14,0.04837978642183316,0.0615981949615616,-0.39862782626307874,-0.29929668825894545,-0.25722015464537273,0.00022741636507200846,0.00019834871560628353,0.00018188521149689607
1753.855208946439,-5.684341886080802e-14,0.04842212473550944,0.061655153781799754,-0.39885537648122027,-0.2994951658057281,-0.2574021631696841,0.00022741636507200846,0.00019837286264684506,0.00018191769712672112
1754.8557975279575,-5.684341886080802e-14,0.048464444016758534,0.061712101872672065,-0.39908292669936174,-0.2996936675014406,-0.25758420418641503,0.00022741636507200846,0.00019839698506651793,0.00018195015811270365
1755.856386109476,-0.0,0.04850674425460966,0.06176903919521237,-0.39931047691750327,-0.2998921933214586,-0.2577662776709102,0.00022741636507203622,0.00019842108288720128,0.00018198259446072784
1756.8569746909945,-5.684341886080802e-14,0.048549025438319404,0.06182596571065346,-0.3995380271356448,-0.30009074324117957,-0.25794838359852007,0.00022741636507200846,0.00019844515613076652,0.00018201500617673338
1757.857563272513,-1.1368683772161603e-13,0.048591287557428586,0.06188288138056919,-0.39976557735378626,-0.3002893172360228,-0.2581305219446011,0.00022741636507200846,0.00019846920481925157,0.00018204739326690977
1758.8581518540316,-0.0,0.048633530601478014,0.061939786166533395,-0.3999931275719278,-0.30048791528143,-0.25831269268451623,0.00022741636507203622,0.0001984932289746666,0.0001820797557374465
1759.8587404355503,-0.0,0.04867575455989481,0.06199668003011993,-0.40022067779006937,-0.30068653735286444,-0.2584948957936343,0.00022741636507200846,0.00019851722861885523,0.00018211209359456082
1760.8593290170688,5.684341886080802e-14,0.048717959422276635,0.06205356293301634,-0.40044822800821084,-0.30088518342581144,-0.25867713124733055,0.00022741636507200846,0.00019854120377388318,0.00018214440684444222
1761.8599175985873,5.684341886080802e-14,0.048760145178675884,0.062110434837251205,-0.40067577822635236,-0.30108385347577865,-0.25885939902098637,0.00022741636507203622,0.00019856515446184386,0.00018217669549347448
1762.8605061801059,-0.0,0.04880231181846284,0.06216729570465418,-0.4009033284444939,-0.3012825474782954,-0.2590416990899897,0.00022741636507200846,0.00019858908070455317,0.00018220895954798588
1763.8610947616244,-0.0,0.048844459331860435,0.06222414549750965,-0.40113087866263536,-0.3014812654089131,-0.25922403142973455,0.00022741636507200846,0.0001986129825241878,0.00018224119901438796
1764.8616833431429,-0.0,0.04888658770880738,0.06228098417798833,-0.4013584288807769,-0.3016800072432055,-0.25940639601562177,0.00022741636507203622,0.00019863685994270242,0.00018227341389920326
1765.8622719246614,-5.684341886080802e-14,0.04892869693929924,0.062337811708260915,-0.40158597909891836,-0.3018787729567678,-0.2595887928230584,0.00022741636507200846,0.0001986607129821072,0.0001823056042088711
1766.86286050618,-5.684341886080802e-14,0.048970787013672634,0.06239462805098128,-0.4018135293170599,-0.3020775625252179,-0.2597712218274582,0.00022741636507200846,0.0001986845416644678,0.0001823377699500528
1767.8634490876984,-0.0,0.04901285792197996,0.06245143316857593,-0.40204107953520135,-0.3022763759241952,-0.25995368300424154,0.00022741636507203622,0.00019870834601184995,0.00018236991112929868
1768.8640376692172,-0.0,0.04905490965455783,0.06250822702367032,-0.402268629753343,-0.30247521312936176,-0.26013617632883534,0.00022741636507200846,0.00019873212604640256,0.0001824020277533811
1769.8646262507357,1.1368683772161603e-13,0.049096942201856564,0.06256500957928779,-0.4024961799714844,-0.30267407411640107,-0.26031870177667327,0.00022741636507200846,0.0001987558817900248,0.00018243411982901692
1770.8652148322542,-0.0,0.04913895555421277,0.06262178079788328,-0.402723730189626,-0.3028729588610192,-0.26050125932319596,0.00022741636507203622,0.0001987796132648656,0.00018246618736292297
1771.8658034137727,-5.684341886080802e-14,0.049180949702360977,0.0626785406427075,-0.40295128040776745,-0.3030718673389441,-0.2606838489438504,0.00022741636507200846,0.00019880332049307392,0.00018249823036189938
1772.8663919952912,-0.0,0.04922292463686517,0.06273528907695436,-0.403178830625909,-0.3032707995259259,-0.26086647061409085,0.00022741636507200846,0.0001988270034966877,0.0001825302488329683
1773.8669805768097,-0.0,0.049264880348516726,0.06279202606367562,-0.40340638084405045,-0.30346975539773674,-0.2610491243093784,0.00022741636507200846,0.00019885066229780035,0.00018256224278301314
1774.8675691583283,-5.684341886080802e-14,0.04930681682793647,0.0628487515662357,-0.403633931062192,-0.30366873493017105,-0.26123181000518103,0.00022741636507203622,0.00019887429691856084,0.00018259421221900052
1775.8681577398468,-0.0,0.04934873406614315,0.06290546554805587,-0.4038614812803335,-0.3038677380990452,-0.26141452767697376,0.00022741636507200846,0.00019889790738097934,0.00018262615714786934
1776.8687463213655,-0.0,0.049390632054041816,0.06296216797269949,-0.404089031498475,-0.3040667648801978,-0.26159727730023863,0.00022741636507200846,0.00019892149370734358,0.0001826580775768638
